time,angle1 data,angle2 data,angle1 solution,angle2 solution,angle1a data,angle2a data,angle1a solution,angle2a solution
107.95,-0.017,0.14,-0.022,-0.017,-0.025,0.022,-0.04,0.03
108,-0.017,0.14,-0.012,-0.007,-0.025,0.022,-0.03,0.03
108.05,-0.017,0.14,0,0.003,-0.025,0.022,-0.03,0.02
108.1,-0.017,0.14,0.011,0.013,-0.025,0.022,-0.02,0.01
108.15,-0.017,0.14,0.021,0.022,-0.025,0.022,-0.01,0
108.2,-0.017,0.122,0.029,0.028,-0.025,0.004,0,-0.01
108.25,0,0.122,0.035,0.033,-0.008,0.004,0.01,-0.02
108.3,0,0.122,0.038,0.035,-0.008,0.004,0.02,-0.03
108.35,0,0.105,0.038,0.033,-0.008,-0.013,0.03,-0.04
108.4,0.017,0.105,0.035,0.03,0.009,-0.013,0.04,-0.04
108.45,0.017,0.105,0.029,0.023,0.009,-0.013,0.04,-0.04
108.5,0.017,0.087,0.02,0.015,0.009,-0.031,0.04,-0.04
108.55,0.035,0.087,0.01,0.005,0.027,-0.031,0.03,-0.04
108.6,0.035,0.087,-0.001,-0.005,0.027,-0.031,0.03,-0.03
108.65,0.035,0.105,-0.012,-0.015,0.027,-0.013,0.02,-0.03
108.7,0.035,0.105,-0.022,-0.024,0.027,-0.013,0.01,-0.02
108.75,0.035,0.105,-0.031,-0.032,0.027,-0.013,0,-0.01
108.8,0.017,0.105,-0.038,-0.037,0.009,-0.013,-0.01,0.01
108.85,0.017,0.122,-0.041,-0.039,0.009,0.004,-0.02,0.02
108.9,0.017,0.122,-0.042,-0.039,0.009,0.004,-0.03,0.02
108.95,0,0.14,-0.04,-0.035,-0.008,0.022,-0.04,0.03
109,0,0.14,-0.034,-0.029,-0.008,0.022,-0.04,0.04
109.05,0,0.14,-0.027,-0.021,-0.008,0.022,-0.04,0.04
109.1,-0.017,0.14,-0.017,-0.011,-0.025,0.022,-0.04,0.04
109.15,-0.017,0.14,-0.006,-0.001,-0.025,0.022,-0.04,0.03
109.2,-0.017,0.14,0.005,0.009,-0.025,0.022,-0.03,0.03
109.25,-0.017,0.14,0.015,0.019,-0.025,0.022,-0.03,0.02
109.3,-0.017,0.14,0.024,0.027,-0.025,0.022,-0.02,0.01
109.35,-0.017,0.122,0.032,0.032,-0.025,0.004,-0.01,0
109.4,0,0.122,0.036,0.035,-0.008,0.004,0,-0.01
109.45,0,0.122,0.037,0.035,-0.008,0.004,0.01,-0.02
109.5,0,0.105,0.036,0.032,-0.008,-0.013,0.02,-0.03
109.55,0.017,0.105,0.031,0.027,0.009,-0.013,0.03,-0.04
109.6,0.017,0.105,0.024,0.019,0.009,-0.013,0.04,-0.04
109.65,0.017,0.087,0.015,0.009,0.009,-0.031,0.04,-0.04
109.7,0.035,0.087,0.005,-0.001,0.027,-0.031,0.04,-0.04
109.75,0.035,0.087,-0.006,-0.012,0.027,-0.031,0.03,-0.04
109.8,0.035,0.105,-0.017,-0.021,0.027,-0.013,0.03,-0.03
109.85,0.035,0.105,-0.026,-0.03,0.027,-0.013,0.02,-0.03
109.9,0.035,0.105,-0.034,-0.036,0.027,-0.013,0.01,-0.02
109.95,0.017,0.105,-0.039,-0.04,0.009,-0.013,0,-0.01
110,0.017,0.122,-0.041,-0.04,0.009,0.004,-0.01,0.01
110.05,0.017,0.122,-0.04,-0.038,0.009,0.004,-0.02,0.02
110.1,0,0.122,-0.036,-0.033,-0.008,0.004,-0.03,0.02
110.15,0,0.14,-0.03,-0.025,-0.008,0.022,-0.04,0.03
110.2,0,0.14,-0.021,-0.016,-0.008,0.022,-0.04,0.04
110.25,-0.017,0.14,-0.011,-0.006,-0.025,0.022,-0.04,0.04
110.3,-0.017,0.14,0,0.005,-0.025,0.022,-0.04,0.04
110.35,-0.017,0.14,0.01,0.015,-0.025,0.022,-0.04,0.03
110.4,-0.017,0.14,0.02,0.024,-0.025,0.022,-0.03,0.03
110.45,-0.017,0.14,0.028,0.031,-0.025,0.022,-0.03,0.02
110.5,-0.017,0.122,0.033,0.035,-0.025,0.004,-0.02,0.01
110.55,0,0.122,0.036,0.037,-0.008,0.004,-0.01,0
110.6,0,0.122,0.036,0.035,-0.008,0.004,0.01,-0.01
110.65,0,0.105,0.033,0.031,-0.008,-0.013,0.02,-0.02
110.7,0.017,0.105,0.027,0.023,0.009,-0.013,0.02,-0.03
110.75,0.017,0.105,0.019,0.014,0.009,-0.013,0.03,-0.04
110.8,0.017,0.105,0.009,0.004,0.009,-0.013,0.04,-0.04
110.85,0.035,0.087,-0.001,-0.007,0.027,-0.031,0.04,-0.04
110.9,0.035,0.087,-0.012,-0.018,0.027,-0.031,0.04,-0.04
110.95,0.035,0.105,-0.022,-0.027,0.027,-0.013,0.03,-0.04
111,0.035,0.105,-0.03,-0.034,0.027,-0.013,0.03,-0.03
111.05,0.035,0.105,-0.036,-0.039,0.027,-0.013,0.02,-0.02
111.1,0.017,0.105,-0.039,-0.041,0.009,-0.013,0.01,-0.02
111.15,0.017,0.122,-0.04,-0.04,0.009,0.004,0,0
111.2,0.017,0.122,-0.037,-0.037,0.009,0.004,-0.01,0.01
111.25,0,0.122,-0.032,-0.03,-0.008,0.004,-0.02,0.02
111.3,0,0.14,-0.025,-0.021,-0.008,0.022,-0.03,0.02
111.35,0,0.14,-0.015,-0.011,-0.008,0.022,-0.04,0.03
111.4,-0.017,0.14,-0.005,0,-0.025,0.022,-0.04,0.04
111.45,-0.017,0.14,0.005,0.011,-0.025,0.022,-0.04,0.04
111.5,-0.017,0.14,0.015,0.021,-0.025,0.022,-0.04,0.04
111.55,-0.017,0.14,0.024,0.029,-0.025,0.022,-0.04,0.03
111.6,-0.017,0.14,0.03,0.035,-0.025,0.022,-0.03,0.03
111.65,-0.017,0.122,0.034,0.037,-0.025,0.004,-0.03,0.02
111.7,0,0.122,0.035,0.037,-0.008,0.004,-0.02,0.01
111.75,0,0.122,0.033,0.034,-0.008,0.004,-0.01,0
111.8,0,0.105,0.029,0.028,-0.008,-0.013,0.01,-0.01
111.85,0.017,0.105,0.022,0.02,0.009,-0.013,0.02,-0.02
111.9,0.017,0.105,0.013,0.009,0.009,-0.013,0.02,-0.03
111.95,0.017,0.105,0.003,-0.002,0.009,-0.013,0.03,-0.04
112,0.035,0.087,-0.007,-0.013,0.027,-0.031,0.04,-0.04
112.05,0.035,0.087,-0.017,-0.023,0.027,-0.031,0.04,-0.04
112.1,0.035,0.105,-0.026,-0.032,0.027,-0.013,0.04,-0.04
112.15,0.035,0.105,-0.033,-0.038,0.027,-0.013,0.03,-0.04
112.2,0.035,0.105,-0.037,-0.042,0.027,-0.013,0.03,-0.03
112.25,0.017,0.105,-0.039,-0.042,0.009,-0.013,0.02,-0.02
112.3,0.017,0.122,-0.038,-0.04,0.009,0.004,0.01,-0.02
112.35,0.017,0.122,-0.034,-0.034,0.009,0.004,0,0
112.4,0,0.122,-0.027,-0.026,-0.008,0.004,-0.01,0.01
112.45,0,0.14,-0.019,-0.016,-0.008,0.022,-0.02,0.02
112.5,0,0.14,-0.009,-0.006,-0.008,0.022,-0.03,0.02
112.55,-0.017,0.14,0.001,0.006,-0.025,0.022,-0.04,0.03
112.6,-0.017,0.14,0.011,0.016,-0.025,0.022,-0.04,0.04
112.65,-0.017,0.14,0.02,0.026,-0.025,0.022,-0.04,0.04
112.7,-0.017,0.14,0.027,0.033,-0.025,0.022,-0.04,0.04
112.75,-0.017,0.14,0.032,0.037,-0.025,0.022,-0.04,0.03
112.8,-0.017,0.122,0.034,0.039,-0.025,0.004,-0.03,0.03
112.85,0,0.122,0.033,0.037,-0.008,0.004,-0.02,0.02
112.9,0,0.122,0.03,0.032,-0.008,0.004,-0.02,0.01
112.95,0,0.105,0.024,0.025,-0.008,-0.013,0,0
113,0.017,0.105,0.016,0.015,0.009,-0.013,0.01,-0.01
113.05,0.017,0.105,0.007,0.004,0.009,-0.013,0.02,-0.02
113.1,0.017,0.105,-0.004,-0.007,0.009,-0.013,0.02,-0.03
113.15,0.035,0.087,-0.014,-0.018,0.027,-0.031,0.03,-0.04
113.2,0.035,0.087,-0.023,-0.028,0.027,-0.031,0.04,-0.04
113.25,0.035,0.105,-0.03,-0.036,0.027,-0.013,0.04,-0.04
113.3,0.035,0.105,-0.035,-0.041,0.027,-0.013,0.04,-0.04
113.35,0.035,0.105,-0.038,-0.043,0.027,-0.013,0.03,-0.04
113.4,0.017,0.105,-0.038,-0.042,0.009,-0.013,0.03,-0.03
113.45,0.017,0.122,-0.035,-0.038,0.009,0.004,0.02,-0.02
113.5,0.017,0.122,-0.029,-0.031,0.009,0.004,0.01,-0.02
113.55,0.017,0.122,-0.022,-0.022,0.009,0.004,0,0
113.6,0,0.14,-0.012,-0.012,-0.008,0.022,-0.01,0.01
113.65,0,0.14,-0.002,0,-0.008,0.022,-0.02,0.02
113.7,0,0.14,0.008,0.011,-0.008,0.022,-0.03,0.02
113.75,-0.017,0.14,0.017,0.021,-0.025,0.022,-0.04,0.03
113.8,-0.017,0.14,0.024,0.03,-0.025,0.022,-0.04,0.04
113.85,-0.017,0.14,0.03,0.036,-0.025,0.022,-0.04,0.04
113.9,-0.017,0.14,0.033,0.039,-0.025,0.022,-0.04,0.04
113.95,-0.017,0.14,0.034,0.039,-0.025,0.022,-0.04,0.03
114,0,0.122,0.031,0.035,-0.008,0.004,-0.03,0.03
114.05,0,0.122,0.026,0.029,-0.008,0.004,-0.02,0.02
114.1,0,0.105,0.019,0.021,-0.008,-0.013,-0.01,0.01
114.15,0.017,0.105,0.01,0.01,0.009,-0.013,0,0
114.2,0.017,0.105,0,-0.001,0.009,-0.013,0.01,-0.01
114.25,0.017,0.105,-0.01,-0.012,0.009,-0.013,0.02,-0.02
114.3,0.017,0.087,-0.019,-0.023,0.009,-0.031,0.03,-0.03
114.35,0.035,0.087,-0.027,-0.032,0.027,-0.031,0.03,-0.04
114.4,0.035,0.105,-0.033,-0.039,0.027,-0.013,0.04,-0.04
114.45,0.035,0.105,-0.037,-0.043,0.027,-0.013,0.04,-0.04
114.5,0.035,0.105,-0.038,-0.043,0.027,-0.013,0.04,-0.04
114.55,0.017,0.105,-0.036,-0.041,0.009,-0.013,0.03,-0.04
114.6,0.017,0.122,-0.031,-0.035,0.009,0.004,0.03,-0.03
114.65,0.017,0.122,-0.024,-0.028,0.009,0.004,0.02,-0.02
114.7,0.017,0.122,-0.016,-0.018,0.009,0.004,0.01,-0.01
114.75,0,0.14,-0.006,-0.006,-0.008,0.022,0,0
114.8,0,0.14,0.004,0.005,-0.008,0.022,-0.01,0.01
114.85,0,0.14,0.014,0.016,-0.008,0.022,-0.02,0.02
114.9,-0.017,0.14,0.022,0.025,-0.025,0.022,-0.03,0.02
114.95,-0.017,0.14,0.028,0.033,-0.025,0.022,-0.04,0.03
115,-0.017,0.14,0.032,0.038,-0.025,0.022,-0.04,0.04
115.05,-0.017,0.14,0.034,0.039,-0.025,0.022,-0.04,0.04
115.1,-0.017,0.14,0.032,0.038,-0.025,0.022,-0.04,0.04
115.15,0,0.122,0.028,0.033,-0.008,0.004,-0.04,0.03
115.2,0,0.122,0.021,0.026,-0.008,0.004,-0.03,0.03
115.25,0,0.122,0.013,0.016,-0.008,0.004,-0.02,0.02
115.3,0.017,0.105,0.003,0.005,0.009,-0.013,-0.01,0.01
115.35,0.017,0.105,-0.007,-0.006,0.009,-0.013,0,0
115.4,0.017,0.105,-0.016,-0.017,0.009,-0.013,0.01,-0.01
115.45,0.017,0.105,-0.025,-0.027,0.009,-0.013,0.02,-0.02
115.5,0.035,0.087,-0.032,-0.035,0.027,-0.031,0.03,-0.03
115.55,0.035,0.105,-0.036,-0.041,0.027,-0.013,0.03,-0.04
115.6,0.035,0.105,-0.038,-0.043,0.027,-0.013,0.04,-0.04
115.65,0.035,0.105,-0.037,-0.042,0.027,-0.013,0.04,-0.04
115.7,0.017,0.105,-0.033,-0.039,0.009,-0.013,0.04,-0.04
115.75,0.017,0.122,-0.027,-0.032,0.009,0.004,0.03,-0.04
115.8,0.017,0.122,-0.019,-0.023,0.009,0.004,0.03,-0.03
115.85,0.017,0.122,-0.009,-0.013,0.009,0.004,0.02,-0.02
115.9,0,0.14,0.001,-0.001,-0.008,0.022,0.01,-0.01
115.95,0,0.14,0.011,0.01,-0.008,0.022,0,0
116,0,0.14,0.019,0.02,-0.008,0.022,-0.01,0.01
116.05,-0.017,0.14,0.027,0.029,-0.025,0.022,-0.02,0.02
116.1,-0.017,0.14,0.032,0.035,-0.025,0.022,-0.03,0.03
116.15,-0.017,0.14,0.034,0.038,-0.025,0.022,-0.04,0.03
116.2,-0.017,0.14,0.033,0.039,-0.025,0.022,-0.04,0.04
116.25,-0.017,0.14,0.03,0.036,-0.025,0.022,-0.04,0.04
116.3,0,0.122,0.024,0.03,-0.008,0.004,-0.04,0.04
116.35,0,0.122,0.016,0.021,-0.008,0.004,-0.04,0.03
116.4,0,0.122,0.007,0.011,-0.008,0.004,-0.03,0.03
116.45,0.017,0.105,-0.003,0,0.009,-0.013,-0.02,0.02
116.5,0.017,0.105,-0.013,-0.011,0.009,-0.013,-0.01,0.01
116.55,0.017,0.105,-0.022,-0.022,0.009,-0.013,0,0
116.6,0.017,0.105,-0.03,-0.031,0.009,-0.013,0.01,-0.01
116.65,0.035,0.087,-0.035,-0.038,0.027,-0.031,0.02,-0.02
116.7,0.035,0.105,-0.038,-0.042,0.027,-0.013,0.03,-0.03
116.75,0.035,0.105,-0.038,-0.043,0.027,-0.013,0.03,-0.04
116.8,0.035,0.105,-0.035,-0.041,0.027,-0.013,0.04,-0.04
116.85,0.017,0.105,-0.03,-0.035,0.009,-0.013,0.04,-0.04
116.9,0.017,0.105,-0.022,-0.028,0.009,-0.013,0.04,-0.04
116.95,0.017,0.122,-0.013,-0.018,0.009,0.004,0.03,-0.04
117,0.017,0.122,-0.003,-0.007,0.009,0.004,0.03,-0.03
117.05,0,0.122,0.007,0.004,-0.008,0.004,0.02,-0.02
117.1,0,0.14,0.017,0.015,-0.008,0.022,0.01,-0.01
117.15,0,0.14,0.025,0.024,-0.008,0.022,0,0
117.2,-0.017,0.14,0.031,0.032,-0.025,0.022,-0.01,0.01
117.25,-0.017,0.14,0.034,0.036,-0.025,0.022,-0.02,0.02
117.3,-0.017,0.14,0.035,0.038,-0.025,0.022,-0.03,0.03
117.35,-0.017,0.14,0.032,0.037,-0.025,0.022,-0.04,0.03
117.4,-0.017,0.14,0.027,0.032,-0.025,0.022,-0.04,0.04
117.45,0,0.122,0.02,0.025,-0.008,0.004,-0.04,0.04
117.5,0,0.122,0.011,0.016,-0.008,0.004,-0.04,0.04
117.55,0,0.122,0.001,0.006,-0.008,0.004,-0.04,0.03
117.6,0,0.105,-0.01,-0.005,-0.008,-0.013,-0.03,0.03
117.65,0.017,0.105,-0.019,-0.016,0.009,-0.013,-0.02,0.02
117.7,0.017,0.105,-0.028,-0.026,0.009,-0.013,-0.01,0.01
117.75,0.017,0.105,-0.034,-0.034,0.009,-0.013,0,0
117.8,0.035,0.105,-0.038,-0.039,0.027,-0.013,0.01,-0.01
117.85,0.035,0.105,-0.039,-0.042,0.027,-0.013,0.02,-0.02
117.9,0.035,0.105,-0.038,-0.041,0.027,-0.013,0.03,-0.03
117.95,0.035,0.105,-0.033,-0.038,0.027,-0.013,0.03,-0.04
118,0.017,0.105,-0.026,-0.031,0.009,-0.013,0.04,-0.04
118.05,0.017,0.105,-0.017,-0.023,0.009,-0.013,0.04,-0.04
118.1,0.017,0.122,-0.007,-0.013,0.009,0.004,0.04,-0.04
118.15,0.017,0.122,0.003,-0.002,0.009,0.004,0.03,-0.04
118.2,0,0.122,0.014,0.009,-0.008,0.004,0.03,-0.03
118.25,0,0.14,0.022,0.019,-0.008,0.022,0.02,-0.02
118.3,0,0.14,0.029,0.028,-0.008,0.022,0.01,-0.01
118.35,-0.017,0.14,0.034,0.034,-0.025,0.022,0,0
118.4,-0.017,0.14,0.036,0.037,-0.025,0.022,-0.01,0.01
118.45,-0.017,0.14,0.035,0.037,-0.025,0.022,-0.02,0.02
118.5,-0.017,0.14,0.03,0.034,-0.025,0.022,-0.03,0.03
118.55,-0.017,0.14,0.024,0.028,-0.025,0.022,-0.04,0.03
118.6,0,0.122,0.015,0.02,-0.008,0.004,-0.04,0.04
118.65,0,0.122,0.005,0.011,-0.008,0.004,-0.04,0.04
118.7,0,0.122,-0.005,0,-0.008,0.004,-0.04,0.04
118.75,0,0.105,-0.016,-0.011,-0.008,-0.013,-0.04,0.03
118.8,0.017,0.105,-0.025,-0.021,0.009,-0.013,-0.03,0.03
118.85,0.017,0.105,-0.033,-0.03,0.009,-0.013,-0.02,0.02
118.9,0.017,0.105,-0.038,-0.036,0.009,-0.013,-0.01,0.01
118.95,0.035,0.105,-0.04,-0.04,0.027,-0.013,0,0
119,0.035,0.105,-0.04,-0.041,0.027,-0.013,0.01,-0.01
119.05,0.035,0.105,-0.036,-0.039,0.027,-0.013,0.02,-0.02
119.1,0.035,0.105,-0.03,-0.034,0.027,-0.013,0.03,-0.03
119.15,0.017,0.105,-0.022,-0.026,0.009,-0.013,0.03,-0.04
119.2,0.017,0.105,-0.012,-0.017,0.009,-0.013,0.04,-0.04
119.25,0.017,0.122,-0.001,-0.007,0.009,0.004,0.04,-0.04
119.3,0.017,0.122,0.01,0.004,0.009,0.004,0.04,-0.04
119.35,0,0.122,0.019,0.014,-0.008,0.004,0.03,-0.04
119.4,0,0.14,0.027,0.023,-0.008,0.022,0.03,-0.03
119.45,0,0.14,0.033,0.03,-0.008,0.022,0.02,-0.02
119.5,-0.017,0.14,0.036,0.035,-0.025,0.022,0.01,-0.01
119.55,-0.017,0.14,0.037,0.036,-0.025,0.022,0,0
119.6,-0.017,0.14,0.034,0.035,-0.025,0.022,-0.01,0.01
119.65,-0.017,0.14,0.028,0.03,-0.025,0.022,-0.02,0.02
119.7,-0.017,0.14,0.02,0.024,-0.025,0.022,-0.03,0.03
119.75,0,0.122,0.01,0.015,-0.008,0.004,-0.04,0.03
119.8,0,0.122,0,0.005,-0.008,0.004,-0.04,0.04
119.85,0,0.122,-0.011,-0.006,-0.008,0.004,-0.04,0.04
119.9,0,0.105,-0.022,-0.016,-0.008,-0.013,-0.04,0.04
119.95,0.017,0.105,-0.03,-0.025,0.009,-0.013,-0.04,0.03
120,0.017,0.105,,,,,,
