time,angle1 data,angle2 data,angle1 solution,angle2 solution,angle1a data,angle2a data,angle1a solution,angle2a solution
117.35,0.087,-0.07,-0.034,0.028,0.0093,-0.0141,-0.03,0.01
117.4,0.122,-0.087,-0.063,0.06,0.0443,-0.0311,-0.06,0.04
117.45,0.14,-0.105,-0.087,0.089,0.0623,-0.0491,-0.09,0.07
117.5,0.157,-0.122,-0.105,0.111,0.0793,-0.0661,-0.11,0.09
117.55,0.175,-0.14,-0.117,0.126,0.0973,-0.0841,-0.13,0.11
117.6,0.175,-0.14,-0.121,0.131,0.0973,-0.0841,-0.13,0.12
117.65,0.175,-0.14,-0.116,0.128,0.0973,-0.0841,-0.13,0.12
117.7,0.175,-0.14,-0.104,0.116,0.0973,-0.0841,-0.12,0.11
117.75,0.157,-0.122,-0.085,0.095,0.0793,-0.0661,-0.1,0.1
117.8,0.14,-0.105,-0.061,0.068,0.0623,-0.0491,-0.07,0.07
117.85,0.105,-0.087,-0.032,0.036,0.0273,-0.0311,-0.04,0.05
117.9,0.087,-0.052,-0.002,0.001,0.0093,0.0039,-0.01,0.01
117.95,0.052,-0.035,0.029,-0.033,-0.0257,0.0209,0.03,-0.02
118,0.035,-0.017,0.057,-0.066,-0.0427,0.0389,0.06,-0.05
118.05,0,0,0.081,-0.094,-0.0777,0.0559,0.09,-0.08
118.1,-0.017,0.017,0.1,-0.116,-0.0947,0.0729,0.11,-0.1
118.15,-0.017,0.017,0.112,-0.131,-0.0947,0.0729,0.12,-0.12
118.2,-0.017,0.035,0.116,-0.136,-0.0947,0.0909,0.13,-0.13
118.25,-0.017,0.017,0.112,-0.132,-0.0947,0.0729,0.12,-0.13
118.3,0,0.017,0.101,-0.119,-0.0777,0.0729,0.11,-0.12
118.35,0.017,0,0.082,-0.098,-0.0607,0.0559,0.09,-0.1
118.4,0.035,-0.017,0.058,-0.071,-0.0427,0.0389,0.06,-0.08
118.45,0.052,-0.035,0.03,-0.039,-0.0257,0.0209,0.03,-0.05
118.5,0.087,-0.07,-0.001,-0.004,0.0093,-0.0141,0,-0.02
118.55,0.105,-0.087,-0.031,0.031,0.0273,-0.0311,-0.03,0.01
118.6,0.14,-0.105,-0.06,0.063,0.0623,-0.0491,-0.06,0.04
118.65,0.157,-0.122,-0.084,0.092,0.0793,-0.0661,-0.09,0.07
118.7,0.175,-0.14,-0.103,0.113,0.0973,-0.0841,-0.11,0.1
118.75,0.175,-0.14,-0.116,0.127,0.0973,-0.0841,-0.12,0.11
118.8,0.175,-0.14,-0.12,0.132,0.0973,-0.0841,-0.13,0.12
118.85,0.175,-0.14,-0.117,0.127,0.0973,-0.0841,-0.13,0.12
118.9,0.157,-0.122,-0.106,0.114,0.0793,-0.0661,-0.11,0.11
118.95,0.14,-0.105,-0.087,0.093,0.0623,-0.0491,-0.09,0.1
119,0.105,-0.087,-0.063,0.065,0.0273,-0.0311,-0.07,0.08
119.05,0.087,-0.07,-0.035,0.033,0.0093,-0.0141,-0.04,0.05
119.1,0.052,-0.035,-0.005,-0.002,-0.0257,0.0209,-0.01,0.02
119.15,0.035,-0.017,0.026,-0.037,-0.0427,0.0389,0.03,-0.02
119.2,0.017,0,0.054,-0.069,-0.0607,0.0559,0.06,-0.05
119.25,0,0.017,0.079,-0.097,-0.0777,0.0729,0.08,-0.08
119.3,-0.017,0.017,0.099,-0.118,-0.0947,0.0729,0.1,-0.1
119.35,-0.017,0.017,0.111,-0.131,-0.0947,0.0729,0.12,-0.12
119.4,-0.017,0.017,0.116,-0.136,-0.0947,0.0729,0.12,-0.13
119.45,0,0.017,0.113,-0.131,-0.0777,0.0729,0.12,-0.13
119.5,0.017,0,0.102,-0.117,-0.0607,0.0559,0.11,-0.12
119.55,0.035,-0.017,0.085,-0.096,-0.0427,0.0389,0.09,-0.1
119.6,0.052,-0.035,0.061,-0.068,-0.0257,0.0209,0.06,-0.08
119.65,0.087,-0.052,0.033,-0.036,0.0093,0.0039,0.03,-0.05
119.7,0.105,-0.087,0.002,-0.001,0.0273,-0.0311,0,-0.02
119.75,0.14,-0.105,-0.028,0.034,0.0623,-0.0491,-0.03,0.01
119.8,0.157,-0.122,-0.057,0.066,0.0793,-0.0661,-0.06,0.05
119.85,0.175,-0.122,-0.083,0.093,0.0973,-0.0661,-0.09,0.08
119.9,0.175,-0.14,-0.103,0.114,0.0973,-0.0841,-0.11,0.1
119.95,0.175,-0.14,-0.116,0.127,0.0973,-0.0841,-0.12,0.12
120,0.175,-0.14,,,0.0973,-0.0841,,
